,Compound,Date,Negative,Neutral,Positive,Tweet Text,Tweet URL,Tweets Ago
14,0.0903,Wed Apr 18 15:14:39 +0000 2018,0.125,0.736,0.14,RT @joshgroban: I AM SO HAPPY I COULD CRY BUT ITS MIDNIGHT IN JAPAN SO I WILL SLEEP BUT ‼️‼️‼️‼️👫🏆🎭😭🔜 #TonyAwards2018 https://t.co/NLss47K6…,https://t.co/pv1oxSnkdj,15
15,0.0,Wed Apr 18 15:10:34 +0000 2018,0.0,1.0,0.0,Broadway stars @SaraBareilles and @joshgroban will host @TheTonyAwards on June 10! Hear how these multi-talented ar… https://t.co/jy52FKd7t0,https://t.co/pv1oxSnkdj,16
16,0.0,Tue Apr 17 00:26:33 +0000 2018,0.0,1.0,0.0,Can you believe it’s been 11 years since @taylorswift13’s first-ever performance at the #ACMawards?! Look back at t… https://t.co/QHSPuJLLFb,https://t.co/pv1oxSnkdj,17
17,0.0,Mon Apr 16 23:00:02 +0000 2018,0.0,1.0,0.0,Waiting for the @ScorpionCBS season finale to start like… Tune in at 10/9c! https://t.co/peoDXtO707,https://t.co/pv1oxSnkdj,18
18,0.0,Mon Apr 16 17:00:04 +0000 2018,0.0,1.0,0.0,Cast your vote! #ACMawards https://t.co/57ZN5gr6Y1,https://t.co/pv1oxSnkdj,19
19,0.2714,Mon Apr 16 16:02:49 +0000 2018,0.071,0.806,0.123,RT @CBSTweet: #CBSRatingsNews: #ACMawards Dominate on #CBS.  Over 12 million Total Viewers.  +11% year to year increase!  Biggest audience…,https://t.co/pv1oxSnkdj,20
20,-0.296,Mon Apr 16 15:00:02 +0000 2018,0.167,0.833,0.0,"In case you missed it, watch the entire #ACMawards now: https://t.co/P3pgMJE2oh https://t.co/OOG2R0Mb4J",https://t.co/pv1oxSnkdj,21
21,0.5719,Mon Apr 16 06:11:41 +0000 2018,0.0,0.821,0.179,Relive a night of all-star country music performances and epic wins at the #ACMawards. Stream the entire show:… https://t.co/iA3SMVIhpA,https://t.co/pv1oxSnkdj,22
22,0.765,Mon Apr 16 06:00:00 +0000 2018,0.0,0.708,0.292,Multiple ACM Award Winners @KeithUrban and @carrieunderwood just added one more trophy to their collection with the… https://t.co/rMGCzOeJQK,https://t.co/pv1oxSnkdj,23
23,0.0,Mon Apr 16 05:55:00 +0000 2018,0.0,1.0,0.0,That's a wrap for the 53rd #ACMawards! 🎬 https://t.co/jM0HKud3d6,https://t.co/pv1oxSnkdj,24
24,0.0,Mon Apr 16 05:30:00 +0000 2018,0.0,1.0,0.0,"To all of tonight's nominees, we tip our hats to you! 🤠 #ACMawards https://t.co/eytEezfIgS",https://t.co/pv1oxSnkdj,25
25,0.636,Mon Apr 16 05:00:00 +0000 2018,0.0,0.682,0.318,Retweet if you think @carrieunderwood looks beautiful tonight! #ACMawards https://t.co/sqefiLBcXd,https://t.co/pv1oxSnkdj,26
26,0.128,Mon Apr 16 05:00:00 +0000 2018,0.1,0.776,0.123,"In case you missed any, here's a rundown of all the performers from Country Music's Party of the Year®:… https://t.co/KtRKXkUpmI",https://t.co/pv1oxSnkdj,27
27,0.5255,Mon Apr 16 03:56:42 +0000 2018,0.0,0.841,0.159,The #ACMawards crowd was roaring for Vocal Event Of The Year winners @KeithUrban and @carrieunderwood! Here is the… https://t.co/rFB5f2lVo7,https://t.co/pv1oxSnkdj,28
28,0.8392,Mon Apr 16 03:06:10 +0000 2018,0.123,0.437,0.44,RT @AmberLee_RN: Anyone else crying from that @Jason_Aldean acceptance speech?! Wow! Congrats Jason! #vegasstrong #ACMawards,https://t.co/pv1oxSnkdj,29
29,0.4389,Mon Apr 16 03:02:50 +0000 2018,0.0,0.792,0.208,"Put your hands up for Entertainer of the Year, @Jason_Aldean! 🙌 #ACMawards https://t.co/QLFrrsyU8R",https://t.co/pv1oxSnkdj,30
30,0.8268,Mon Apr 16 03:00:10 +0000 2018,0.0,0.648,0.352,RT @min_d24: Love how @LukeBryanOnline was straight fan girling on @reba and @kelly_clarkson tonight on the #ACMawards! Y'all #killedit,https://t.co/pv1oxSnkdj,31
31,0.0,Mon Apr 16 02:58:55 +0000 2018,0.0,1.0,0.0,"Was that ""A-sharp"" performance by @reba and @kelly_clarkson or what!? 🎼 #ACMawards https://t.co/19pDyrELqC",https://t.co/pv1oxSnkdj,32
32,0.8687,Mon Apr 16 02:57:41 +0000 2018,0.0,0.605,0.395,The news keeps getting better and better. @ChrisStapleton deserves a standing ovation tonight! He wins again for Ma… https://t.co/6m7nZFwPyK,https://t.co/pv1oxSnkdj,33
33,0.7152,Mon Apr 16 02:35:58 +0000 2018,0.0,0.626,0.374,RT @MattBoveHS: Most People Are Good is such a powerful song #ACMawards @LukeBryanOnline,https://t.co/pv1oxSnkdj,34
34,0.0,Mon Apr 16 02:26:16 +0000 2018,0.0,1.0,0.0,We have our #ACMawards Female Vocalist of the Year: @mirandalambert! 👏 https://t.co/Xu7WPuv1f2,https://t.co/pv1oxSnkdj,35
35,0.5106,Mon Apr 16 02:22:40 +0000 2018,0.0,0.798,0.202,"Without this talented group of women, @mirandalambert @reba @MarenMorris @KelseaBallerini and @carrieunderwood, lif… https://t.co/Zwqh2PAdM1",https://t.co/pv1oxSnkdj,36
36,0.8877,Mon Apr 16 02:12:19 +0000 2018,0.0,0.512,0.488,RT @ElizabethGilbe3: @carrieunderwood never disappoints! What an amazing voice and beautiful soul! #ACMawards #girlcrush,https://t.co/pv1oxSnkdj,37
37,0.0,Mon Apr 16 02:10:19 +0000 2018,0.0,1.0,0.0,RT @SarahJPrimo: I could listen to Dan and Shay all day  #ACMawards,https://t.co/pv1oxSnkdj,38
38,0.7027,Mon Apr 16 02:10:11 +0000 2018,0.0,0.744,0.256,RT @MegsMouthful: @carrieunderwood Just WOW. Can’t wait to hear more of your new music! #ACMawards,https://t.co/pv1oxSnkdj,39
39,0.807,Mon Apr 16 02:10:09 +0000 2018,0.0,0.641,0.359,Hugs for @CarrieUnderwood and @KeithUrban's big win for Vocal Event of the Year! #ACMawards https://t.co/nn2XJ6nCSi,https://t.co/pv1oxSnkdj,40
40,0.0,Mon Apr 16 02:04:45 +0000 2018,0.0,1.0,0.0,Always be yourself. Unless you can be @carrieunderwood. Then be Carrie Underwood! #ACMawards #CryPretty https://t.co/32n0QJ1FLD,https://t.co/pv1oxSnkdj,41
41,-0.5423,Mon Apr 16 02:02:19 +0000 2018,0.189,0.811,0.0,"RT @VeldmanKylie: Carrie Underwood gives me chills everytime she performs, she always kills it 🔥❤ #ACMawards",https://t.co/pv1oxSnkdj,42
42,0.0,Mon Apr 16 01:47:20 +0000 2018,0.0,1.0,0.0,Hands up for @littlebigtown at the #ACMawards🙌 https://t.co/o8YFtpGLfK,https://t.co/pv1oxSnkdj,43
43,0.7707,Mon Apr 16 01:47:01 +0000 2018,0.0,0.677,0.323,RT @reba: So good to see my friend Eve twice this week! @therealeve @acmawards #acmawards https://t.co/a6LxEaQt8L,https://t.co/pv1oxSnkdj,44
44,0.5859,Mon Apr 16 01:46:34 +0000 2018,0.0,0.759,0.241,See all the amazing red carpet looks from the 53rd #ACMawards: https://t.co/ZeZiMXphFK https://t.co/Gi79cuuVPm,https://t.co/pv1oxSnkdj,45
45,0.8374,Mon Apr 16 01:41:44 +0000 2018,0.0,0.602,0.398,RT @maddymika_: the ACM awards are the BEST night of the year 😍😍😍❣️❣️❣️ #ACMAwards,https://t.co/pv1oxSnkdj,46
46,-0.7027,Mon Apr 16 01:40:16 +0000 2018,0.368,0.632,0.0,🚨 Sound the alarm because @mirandalambert is on FIRE 🔥 at the #ACMawards! https://t.co/11vshBs4EV,https://t.co/pv1oxSnkdj,47
47,-0.3254,Mon Apr 16 01:36:25 +0000 2018,0.34,0.451,0.209,RT @Skylar_Jean: @mirandalambert can do NO wrong. She is perfection. #ACMawards,https://t.co/pv1oxSnkdj,48
48,0.4588,Mon Apr 16 01:36:19 +0000 2018,0.0,0.769,0.231,RT @EmilyyBruorton: @mirandalambert is my all time favorite 🔥#ACMAwards #keeperoftheflame #thebest,https://t.co/pv1oxSnkdj,49
49,0.0,Mon Apr 16 01:34:44 +0000 2018,0.0,1.0,0.0,Hats off to @Jason_Aldean! 🤠 #ACMawards https://t.co/1WSjnafKoX,https://t.co/pv1oxSnkdj,50
50,0.6222,Mon Apr 16 01:33:02 +0000 2018,0.0,0.761,0.239,RT @alyssaa711: Country music just brings so much joy to my heart ❤️ #ACMawards,https://t.co/pv1oxSnkdj,51
51,0.891,Mon Apr 16 01:32:27 +0000 2018,0.075,0.543,0.382,"She may hate love songs, but @KelseaBallerini knows how to write a great one. 💕 Give her a round of applause for th… https://t.co/r50viWNM0Z",https://t.co/pv1oxSnkdj,52
52,0.8588,Mon Apr 16 01:29:12 +0000 2018,0.0,0.596,0.404,The feeling when you win Vocal Group of the Year at the #ACMawards 🎉 Congratulations to @OldDominion! https://t.co/4SjYLtwLXy,https://t.co/pv1oxSnkdj,53
53,0.0,Mon Apr 16 01:25:58 +0000 2018,0.0,1.0,0.0,RT @LouisianaNashie: Way to go Old Dominion #acmawards,https://t.co/pv1oxSnkdj,54
54,0.4199,Mon Apr 16 01:24:45 +0000 2018,0.0,0.843,0.157,There's nothing in the world like that performance by @KeithUrban and @juliamichaels. Nicole Kidman agrees!… https://t.co/VlwVUkNZCi,https://t.co/pv1oxSnkdj,55
55,0.8902,Mon Apr 16 01:23:22 +0000 2018,0.0,0.654,0.346,RT @AbigailRamage: @reba is slaying the game! Loving her outfits and her puns. She is absolutely stunning!! My all time fave ❤️❤️ #ACMAwards,https://t.co/pv1oxSnkdj,56
56,0.5994,Mon Apr 16 01:19:11 +0000 2018,0.0,0.766,0.234,"First-ever #ACMAwards winner @BrettYoungMusic stuns the crowd with an incredible performance of his hit, ""In Case Y… https://t.co/ftoksP7HrZ",https://t.co/pv1oxSnkdj,57
57,0.7184,Mon Apr 16 01:09:49 +0000 2018,0.0,0.625,0.375,RT @tiffstarr16: ACM awards are my favorite time of the year😍 #ACMawards,https://t.co/pv1oxSnkdj,58
58,0.0,Mon Apr 16 01:08:07 +0000 2018,0.0,1.0,0.0,RT @adelleborchetta: Loooove this song!!! @kanebrown and @Lauren_Alaina #WhatIfs #ACMAwards 😍❤️🎉,https://t.co/pv1oxSnkdj,59
59,0.0,Mon Apr 16 01:07:45 +0000 2018,0.0,1.0,0.0,RT @kel_lee213: That Kane Brown performance 😍🤩👏 #kanebrown #whatif #ACMawards #country,https://t.co/pv1oxSnkdj,60
60,0.6696,Mon Apr 16 01:06:21 +0000 2018,0.0,0.837,0.163,"What if you were made for us, and we were made for you!? ❤️ How much did you love @kanebrown and @Lauren_Alaina's d… https://t.co/xiZQ5wgddc",https://t.co/pv1oxSnkdj,61
61,0.5255,Mon Apr 16 01:04:17 +0000 2018,0.0,0.78,0.22,What a performance! @gwenstefani was all smiles when @blakeshelton was on stage. #ACMawards https://t.co/yxbA1DbieE,https://t.co/pv1oxSnkdj,62
62,0.6688,Mon Apr 16 01:01:33 +0000 2018,0.0,0.572,0.428,RT @wendyjo3: #ACMawards loved that @blakeshelton performance!!,https://t.co/pv1oxSnkdj,63
63,0.0,Mon Apr 16 00:58:51 +0000 2018,0.0,1.0,0.0,"Making her first-ever appearance at the #ACMAwards, @BebeRexha performs her chart-topping collaboration with… https://t.co/u1KXKrCbdD",https://t.co/pv1oxSnkdj,64
64,0.4199,Mon Apr 16 00:51:28 +0000 2018,0.0,0.811,0.189,This song by @ladyantebellum sounds like the single for the summer! 🎶 #ACMawards https://t.co/81aj1vqFYh,https://t.co/pv1oxSnkdj,65
65,0.5719,Mon Apr 16 00:50:09 +0000 2018,0.0,0.619,0.381,RT @42nagirl: Lady Antebellum is perfection. #ACMawards,https://t.co/pv1oxSnkdj,66
66,0.8513,Mon Apr 16 00:47:48 +0000 2018,0.0,0.611,0.389,"Hot off the presses! Congratulations on your win and your newborn twins, @ChrisStapleton ! #ACMawards https://t.co/4e9qhxMN69",https://t.co/pv1oxSnkdj,67
67,0.857,Mon Apr 16 00:35:51 +0000 2018,0.0,0.587,0.413,RT @_miracarrara: #ACMawards I am so happy “Tin Man” won song of the year. amazing😍@mirandalambert,https://t.co/pv1oxSnkdj,68
68,0.8118,Mon Apr 16 00:34:38 +0000 2018,0.0,0.487,0.513,RT @TheAmelieAnna: Yaaas! @mirandalambert congrats on #Tinman winning! #ACMAwards,https://t.co/pv1oxSnkdj,69
69,0.8398,Mon Apr 16 00:33:32 +0000 2018,0.0,0.579,0.421,Congratulations to @mirandalambert for her #ACMawards win for Song of the Year! https://t.co/pucK1Us49R,https://t.co/pv1oxSnkdj,70
70,0.4199,Mon Apr 16 00:28:40 +0000 2018,0.0,0.811,0.189,Looks like @BebeRexha and @FLAGALine are “Meant To Be” at the #ACMawards! 🎶 https://t.co/0RvqyJ9geh,https://t.co/pv1oxSnkdj,71
71,0.8225,Mon Apr 16 00:22:23 +0000 2018,0.0,0.678,0.322,RT @AlliCat028: Loving the show so far. @ChrisYoungMusic rocked it and of course @reba is perfect. @ACMawards #ACMAwards,https://t.co/pv1oxSnkdj,72
72,0.8271,Mon Apr 16 00:20:59 +0000 2018,0.0,0.588,0.412,RT if you loved that amazing performance of “Rich” by @MarenMorris 💸 #ACMawards https://t.co/3FeWpdOSl6,https://t.co/pv1oxSnkdj,73
73,0.4753,Mon Apr 16 00:09:58 +0000 2018,0.0,0.744,0.256,"Give a round of applause for the #ACMawards host, @reba! 👏 https://t.co/ilIBWn6VIn",https://t.co/pv1oxSnkdj,74
74,0.6369,Mon Apr 16 00:04:04 +0000 2018,0.0,0.826,0.174,RT @JustinPlummer15: Laid up in bed with my dog watching the #ACMAwards is the best way to spend Sunday night 👌🏻,https://t.co/pv1oxSnkdj,75
75,0.6996,Sun Apr 15 23:59:46 +0000 2018,0.0,0.721,0.279,Get ready to see your favorite country stars light up the night. The #ACMawards start NOW! https://t.co/SCf66kSWxT,https://t.co/pv1oxSnkdj,76
76,0.0,Sun Apr 15 23:30:00 +0000 2018,0.0,1.0,0.0,Kick your boots off and stream the 53rd #ACMawards in 30 minutes on CBS All Access: https://t.co/sdTTidJYre https://t.co/pyi23nBPSH,https://t.co/pv1oxSnkdj,77
77,0.5093,Sun Apr 15 22:00:02 +0000 2018,0.0,0.87,0.13,Tonight's the night! Tune in at 8/7c to see @reba and all your favorite country artists take Vegas by storm at the… https://t.co/UlPpES5eN8,https://t.co/pv1oxSnkdj,78
78,0.1759,Sun Apr 15 21:00:01 +0000 2018,0.0,0.922,0.078,The anticipation is real. Just three hours away from the 53rd #ACMawards! Tune in at 8/7c on CBS All Access:… https://t.co/9os3PJ4pyQ,https://t.co/pv1oxSnkdj,79
79,0.6369,Sun Apr 15 20:00:01 +0000 2018,0.0,0.802,0.198,"Are you ready to party with @dariusrucker in a few hours at the #ACMawards? Watch the show LIVE at 8/7c on CBS, or… https://t.co/xAGKgZFRoD",https://t.co/pv1oxSnkdj,80
80,0.0,Sun Apr 15 16:00:01 +0000 2018,0.0,1.0,0.0,Look out for @LukeBryanOnline's performance tonight at the 53rd #ACMawards! https://t.co/dgxgsfj5Hg,https://t.co/pv1oxSnkdj,81
81,0.34,Sat Apr 14 23:00:01 +0000 2018,0.0,0.893,0.107,Are you as excited for the #ACMawards as @KelseaBallerini? This Female Vocalist Of The Year nominee is taking the s… https://t.co/JSj5jGH25H,https://t.co/pv1oxSnkdj,82
82,0.0,Sat Apr 14 20:26:59 +0000 2018,0.0,1.0,0.0,Watch @Jason_Aldean and @ThomasRhett take a break from rehearsals to spend quality time with Route 91 Survivors.… https://t.co/TiDfaYxJUm,https://t.co/pv1oxSnkdj,83
83,0.8402,Sat Apr 14 18:17:12 +0000 2018,0.0,0.625,0.375,Country's brightest stars like @ThomasRhett are ready to pour their hearts out during their performances tomorrow n… https://t.co/m3zOG8M8lw,https://t.co/pv1oxSnkdj,84
84,0.4574,Sat Apr 14 14:00:00 +0000 2018,0.0,0.864,0.136,You’re invited to Country Music's Party of the Year®! Here's everything you need to know before watching the 53rd… https://t.co/Xr4iamFD7t,https://t.co/pv1oxSnkdj,85
85,0.4003,Fri Apr 13 22:33:38 +0000 2018,0.0,0.77,0.23,Get excited! @NCIS_CBS has been renewed for Season 16. https://t.co/JnL0D0vMsV,https://t.co/pv1oxSnkdj,86
86,0.3612,Fri Apr 13 22:02:29 +0000 2018,0.0,0.884,0.116,What goes into putting on an extraordinary show like the 53rd #ACMawards? Head behind the scenes with the executive… https://t.co/2sFRfYNAku,https://t.co/pv1oxSnkdj,87
87,0.4939,Fri Apr 13 21:49:53 +0000 2018,0.0,0.824,0.176,Enjoy this #FlashbackFriday revisiting @ThomasRhett @KaceyMusgraves and more of country's biggest names for their f… https://t.co/cnCQBnP1xI,https://t.co/pv1oxSnkdj,88
88,0.7088,Fri Apr 13 19:54:31 +0000 2018,0.0,0.718,0.282,"Host of the 53rd #ACMawards @reba is ready for ""family, friends, and getting together"" this Sunday! https://t.co/y25ZipnL32",https://t.co/pv1oxSnkdj,89
89,0.0,Fri Apr 13 17:46:40 +0000 2018,0.0,1.0,0.0,It's almost time for Broadway's Biggest Night! @katharinemcphee and @leslieodomjr are set to announce nominations f… https://t.co/oHbuSD5ijc,https://t.co/pv1oxSnkdj,90
90,0.0,Fri Apr 13 16:58:12 +0000 2018,0.0,1.0,0.0,"In two days, Vocal Group Of The Year nominee @ladyantebellum will be serenading fans from the 53rd #ACMawards stage… https://t.co/ku9cnef29x",https://t.co/pv1oxSnkdj,91
91,0.0,Thu Apr 12 21:00:00 +0000 2018,0.0,1.0,0.0,"In just a few days, country superstar @KeithUrban will take center stage with @juliamichaels to perform his new sin… https://t.co/he6TsePMgA",https://t.co/pv1oxSnkdj,92
92,0.4939,Thu Apr 12 19:00:03 +0000 2018,0.0,0.873,0.127,Country star @MarenMorris lit up the stage in honor of @eltonofficial and she's about to belt it out again at the 5… https://t.co/OkGaL9MlB2,https://t.co/pv1oxSnkdj,93
93,0.4389,Thu Apr 12 18:06:10 +0000 2018,0.0,0.855,0.145,"Comedian, actor, and global superstar @KevinHart4real will host CBS’ new TV competition TKO: TOTAL KNOCK OUT! Learn… https://t.co/0XfMAoakDM",https://t.co/pv1oxSnkdj,94
94,0.8442,Thu Apr 12 16:08:57 +0000 2018,0.0,0.676,0.324,You may be surprised to learn some of your favorite TV stars have deep southern roots and a love for country music.… https://t.co/rCoNVI0qeT,https://t.co/pv1oxSnkdj,95
95,0.0,Wed Apr 11 23:19:26 +0000 2018,0.0,1.0,0.0,RT @TheTalkCBS: WATCH: @Reba McEntire AND @kelly_clarkson will be singing a duet together at the #ACMs! Check out which song they chose 👍 h…,https://t.co/pv1oxSnkdj,96
96,0.296,Wed Apr 11 22:24:38 +0000 2018,0.0,0.891,0.109,"This Sunday night, @carrieunderwood will be taking the stage to share her soon-to-be-released single live at the 53… https://t.co/NRS6RAaKZK",https://t.co/pv1oxSnkdj,97
97,0.6809,Wed Apr 11 14:58:56 +0000 2018,0.213,0.449,0.338,"Pets—you can't help but love 'em! Celebrate #NationalPetDay with more sweet, unexpected moments between Frasier and… https://t.co/o4gNRN42su",https://t.co/pv1oxSnkdj,98
98,0.5574,Wed Apr 11 14:07:00 +0000 2018,0.0,0.805,0.195,"Today, 53rd #ACMawards host @reba will be answering fan questions when she takes to Facebook Live. Be sure to tune… https://t.co/vsSjAPFW1Z",https://t.co/pv1oxSnkdj,99
99,0.0,Wed Apr 11 13:35:30 +0000 2018,0.0,1.0,0.0,"Country stars @JonPardi, @OfficialJackson, and more to perform ""ACM Flashbacks"" at the 53rd #ACMawards. Learn more… https://t.co/z2KEo3PVUN",https://t.co/pv1oxSnkdj,100
0,0.4939,Sat Apr 28 22:00:03 +0000 2018,0.0,0.802,0.198,Alfie's Army rallies behind his family and releases balloons in his honor https://t.co/S2lrmgGwDq https://t.co/wgwohD5XZT,http://t.co/IaghNW8Xm2,1
1,-0.743,Sat Apr 28 21:45:06 +0000 2018,0.333,0.597,0.07,"Thousands protest after men are cleared of rape in Spain's ""wolf pack"" case https://t.co/pk0Lcaa4WV https://t.co/3xdwBoqpPe",http://t.co/IaghNW8Xm2,2
2,0.5574,Sat Apr 28 21:30:08 +0000 2018,0.142,0.526,0.332,Joy Reid apologizes and says experts haven't proven she was hacked https://t.co/AuWUmc769z https://t.co/fKTdJtR6yp,http://t.co/IaghNW8Xm2,3
3,0.0,Sat Apr 28 21:15:07 +0000 2018,0.0,1.0,0.0,"British supermarket chain Sainsbury's in ""advanced"" merger talks with Walmart's Asda https://t.co/qFGHFsnda1 https://t.co/kk8MNJm212",http://t.co/IaghNW8Xm2,4
4,0.0,Sat Apr 28 21:00:08 +0000 2018,0.0,1.0,0.0,President Trump to skip White House Correspondents' Dinner for Michigan rally https://t.co/PcCNRpqnGh https://t.co/OgmRtq8l80,http://t.co/IaghNW8Xm2,5
5,0.0,Sat Apr 28 20:45:03 +0000 2018,0.0,1.0,0.0,"President Trump may have just had a breakthrough, writes Frida Ghitis for @CNNOpinion https://t.co/eXXqkgZ1jr https://t.co/odHr6m14yU",http://t.co/IaghNW8Xm2,6
6,0.0,Sat Apr 28 20:30:05 +0000 2018,0.0,1.0,0.0,What to expect at the White House Correspondents' dinner https://t.co/7cpfigUXYM https://t.co/rAzCEqJOu7,http://t.co/IaghNW8Xm2,7
7,0.5859,Sat Apr 28 20:15:05 +0000 2018,0.0,0.625,0.375,Veterans' grass-roots movement shares health benefits of marijuana https://t.co/ASR2JEfHXL https://t.co/g2obaa6tAS,http://t.co/IaghNW8Xm2,8
8,0.5267,Sat Apr 28 20:00:10 +0000 2018,0.0,0.726,0.274,"North Korean state media praises ""historic"" Kim-Moon summit https://t.co/yoEiSPqb7J https://t.co/vAkN23ucHn",http://t.co/IaghNW8Xm2,9
9,0.7506,Sat Apr 28 19:45:06 +0000 2018,0.0,0.714,0.286,South Koreans dare to hope of once unthinkable peace with North Korean leader Kim Jong Un https://t.co/IQZjkgkyFd https://t.co/Yf0AtCoWZw,http://t.co/IaghNW8Xm2,10
10,0.0,Sat Apr 28 19:30:14 +0000 2018,0.0,1.0,0.0,"Texas voter ID law can go into effect, appeals court panel rules https://t.co/KUMDKOEA0I https://t.co/HO460OF9o4",http://t.co/IaghNW8Xm2,11
11,0.0,Sat Apr 28 19:15:09 +0000 2018,0.192,0.548,0.26,This bill could weaken the protection of a credit freeze https://t.co/mmVkY9BttT https://t.co/KDVxAnSYQO,http://t.co/IaghNW8Xm2,12
12,0.7184,Sat Apr 28 19:00:06 +0000 2018,0.0,0.647,0.353,"China and India agree to maintain border peace, as summit ends https://t.co/mbe9FCpyAc https://t.co/13e9MUtA2v",http://t.co/IaghNW8Xm2,13
13,0.4215,Sat Apr 28 18:45:07 +0000 2018,0.127,0.633,0.241,Australian Olympian Peter Norman honored over 1968 black power protest https://t.co/Am7VJfOwCS https://t.co/rj0fzhzawB,http://t.co/IaghNW8Xm2,14
14,0.0,Sat Apr 28 18:30:06 +0000 2018,0.0,1.0,0.0,Who is Meghan Markle's future husband? https://t.co/xrBmz2CcXG https://t.co/Eg76r4rwnl,http://t.co/IaghNW8Xm2,15
15,0.1779,Sat Apr 28 18:15:04 +0000 2018,0.0,0.855,0.145,Everything Amazon has added to Prime over the years https://t.co/9hB9XzHbLG https://t.co/yDYCJrI2z8,http://t.co/IaghNW8Xm2,16
16,0.8834,Sat Apr 28 18:15:00 +0000 2018,0.0,0.57,0.43,New Orleans residents share their pride and passion for their home as the city celebrates its 300th anniversary… https://t.co/UfCy8h12Di,http://t.co/IaghNW8Xm2,17
17,-0.4767,Sat Apr 28 18:00:09 +0000 2018,0.162,0.838,0.0,"White House shows documents to defend Dr. Ronny Jackson on car accident, some questions over pills… https://t.co/5c3ChCSNym",http://t.co/IaghNW8Xm2,18
18,-0.34,Sat Apr 28 17:45:05 +0000 2018,0.112,0.888,0.0,President Trump calls for Democratic Sen. Jon Tester to resign over his opposition to White House physician Ronny J… https://t.co/ZJhmRN8aAc,http://t.co/IaghNW8Xm2,19
19,0.0,Sat Apr 28 17:30:13 +0000 2018,0.0,1.0,0.0,The Gaia satellite gave us a new star map that is out of this world https://t.co/AF3vhrj9jy (via @CNNOpinion) https://t.co/7t7pSfFiFe,http://t.co/IaghNW8Xm2,20
20,0.5106,Sat Apr 28 17:15:06 +0000 2018,0.0,0.784,0.216,Liberian ex-President Ellen Johnson Sirleaf dedicates $5M prize to women's empowerment https://t.co/Z1FxeTtMCz https://t.co/C7PSeLQaXL,http://t.co/IaghNW8Xm2,21
21,-0.6369,Sat Apr 28 17:00:07 +0000 2018,0.292,0.593,0.114,"Judge in case Jeff Sessions picked for immigrant domestic violence asylum review issued ""clearly erroneous"" decisio… https://t.co/iCPBhArGFZ",http://t.co/IaghNW8Xm2,22
22,0.4019,Sat Apr 28 16:45:02 +0000 2018,0.0,0.803,0.197,British toddler Alfie Evans dies after life support is withdrawn https://t.co/kWyjArvwSW https://t.co/aivTfu5iCV,http://t.co/IaghNW8Xm2,23
23,-0.6705,Sat Apr 28 16:30:09 +0000 2018,0.36,0.64,0.0,Military officials killed in Somalia restaurant blast https://t.co/eX3me7Hdx4 https://t.co/R8s04UZkvK,http://t.co/IaghNW8Xm2,24
24,-0.296,Sat Apr 28 16:15:06 +0000 2018,0.196,0.804,0.0,Here's what you missed during a busy news week https://t.co/rsVrBe1WFd https://t.co/AaO16FxKqY,http://t.co/IaghNW8Xm2,25
25,0.4404,Sat Apr 28 16:00:11 +0000 2018,0.0,0.769,0.231,Defense Secretary James Mattis woos National Security Advisor John Bolton with breakfast club invite… https://t.co/1LDQiN4soe,http://t.co/IaghNW8Xm2,26
26,-0.8957,Sat Apr 28 15:45:11 +0000 2018,0.607,0.393,0.0,Soldiers among 6 killed in Afghanistan car bomb attack https://t.co/GMsLhU1UE9 https://t.co/tEGfMBMEvl,http://t.co/IaghNW8Xm2,27
27,0.0,Sat Apr 28 15:34:24 +0000 2018,0.0,1.0,0.0,President Trump and South Korean President Moon talk ahead of North Korea meeting https://t.co/t6LGP10E07 https://t.co/HjO4dSX67p,http://t.co/IaghNW8Xm2,28
28,0.5574,Sat Apr 28 15:00:06 +0000 2018,0.0,0.841,0.159,"Kanye West just released a new song defending his praise for Trump. The track features West debating with Tip ""T.I.… https://t.co/asge9HLqNw",http://t.co/IaghNW8Xm2,29
29,0.0,Sat Apr 28 14:31:01 +0000 2018,0.0,1.0,0.0,3000 miles. Sickness. Trains of trash. A 27-year-old pregnant mother of two recounts fleeing from Honduras alongsid… https://t.co/wzULYjTADs,http://t.co/IaghNW8Xm2,30
30,-0.6249,Sat Apr 28 14:01:08 +0000 2018,0.255,0.745,0.0,These kids were being bullied. Then a photographer transformed them into Avengers superheroes… https://t.co/oRtaz9zecY,http://t.co/IaghNW8Xm2,31
31,-0.3612,Sat Apr 28 13:31:07 +0000 2018,0.217,0.783,0.0,Here's how far teacher salaries have fallen behind https://t.co/6XtGE8D2nK https://t.co/hcdGo2sAPZ,http://t.co/IaghNW8Xm2,32
32,0.34,Sat Apr 28 13:01:07 +0000 2018,0.0,0.805,0.195,Amazon is raising the price of Amazon Prime from $99 to $119 per year https://t.co/N0DpVCku8I https://t.co/84REwojwf9,http://t.co/IaghNW8Xm2,33
33,0.0,Sat Apr 28 12:31:03 +0000 2018,0.0,1.0,0.0,Sweden has opened the world's first public road that allows electric cars to recharge while driving… https://t.co/Rfw1DgEHKD,http://t.co/IaghNW8Xm2,34
34,0.7717,Sat Apr 28 12:01:02 +0000 2018,0.0,0.642,0.358,"The super groovy talent behind ""Schoolhouse Rock"" | By Gene Seymour via @CNNOpinion https://t.co/8P3O7IDmnH https://t.co/rTKmd9z58Q",http://t.co/IaghNW8Xm2,35
